ID_Venda,Data_Venda,Produto,Categoria,Quantidade,Preço_Unitário,Vendedor,Região
4324,2025-05-09,"Monitor 24""",Informática,4,861.73,Juliana,Norte
4325,2025-06-06,Mesa de Escritório,Móveis,4,1136.91,Paula,Sul
4326,2025-02-14,Mouse Gamer,Informática,2,569.56,Ana,Centro-Oeste
4327,2025-06-27,Cadeira Office,Móveis,4,319.01,Maria,Sul
4328,2025-12-21,Fone de Ouvido,Periféricos,1,375.6,Maria,Sul
4329,2025-06-11,Roteador Wi-Fi,Informática,3,916.75,Carlos,Sudeste
4330,2025-06-23,Impressora,Periféricos,4,395.08,Maria,Centro-Oeste
4331,2025-02-14,Webcam Full HD,Periféricos,1,1008.15,Fernando,Sudeste
4332,2025-03-11,Cadeira Office,Móveis,4,414.39,Fernando,Sul
4333,2025-10-15,Mesa de Escritório,Móveis,4,1000.14,Paula,Centro-Oeste
4334,2025-05-15,Teclado Mecânico,Informática,4,675.76,Pedro,Norte
4335,2025-07-21,Fone de Ouvido,Periféricos,3,146.18,Paula,Sudeste
4336,2025-09-05,Teclado Mecânico,Informática,4,831.96,Fernando,Sudeste
4337,2025-02-13,Webcam Full HD,Periféricos,2,920.54,Fernando,Sul
4338,2025-02-18,Teclado Mecânico,Informática,4,886.58,Carlos,Nordeste
4339,2025-07-11,Webcam Full HD,Periféricos,3,1494.89,Maria,Norte
4340,2025-11-23,SSD 1TB,Informática,3,1037.74,João,Centro-Oeste
4341,2025-08-18,Webcam Full HD,Periféricos,1,174.22,Carlos,Sul
4342,2025-11-29,Cadeira Office,Móveis,3,580.57,Paula,Centro-Oeste
4343,2025-07-19,Webcam Full HD,Periféricos,1,668.58,Ana,Centro-Oeste
4344,2025-05-23,Impressora,Periféricos,2,566.35,João,Norte
4345,2025-04-21,"Monitor 24""",Informática,4,781.01,Ana,Norte
4346,2025-06-21,Cadeira Office,Móveis,2,1429.1,Pedro,Sul
4347,2025-05-24,Cadeira Office,Móveis,1,270.84,Juliana,Nordeste
4348,2025-09-11,SSD 1TB,Informática,1,119.72,Paula,Nordeste
4349,2025-04-11,Impressora,Periféricos,3,1021.11,Juliana,Centro-Oeste
4350,2025-03-18,SSD 1TB,Informática,4,372.96,Maria,Sul
4351,2025-10-12,SSD 1TB,Informática,3,1466.6,Maria,Centro-Oeste
4352,2025-04-15,Mesa de Escritório,Móveis,3,974.54,Paula,Norte
4353,2025-05-01,Fone de Ouvido,Periféricos,3,1382.79,Juliana,Sul
4354,2025-03-13,"Monitor 24""",Informática,4,163.99,Maria,Sul
4355,2025-12-19,SSD 1TB,Informática,4,156.13,Ana,Sudeste
4356,2025-05-12,Roteador Wi-Fi,Informática,1,1425.3,Paula,Norte
4357,2025-06-05,Mesa de Escritório,Móveis,1,1018.68,Ana,Norte
4358,2025-04-22,SSD 1TB,Informática,2,1222.72,Juliana,Centro-Oeste
4359,2025-06-13,"Monitor 24""",Informática,4,280.55,Ana,Centro-Oeste
4360,2025-04-19,Impressora,Periféricos,4,420.11,Ana,Sudeste
4361,2025-05-15,Roteador Wi-Fi,Informática,1,118.29,Fernando,Sul
4362,2025-09-18,Mesa de Escritório,Móveis,1,1313.28,Maria,Centro-Oeste
4363,2025-08-20,Webcam Full HD,Periféricos,2,325.56,Maria,Centro-Oeste
4364,2025-04-15,Impressora,Periféricos,1,1322.61,João,Norte
4365,2025-08-01,"Monitor 24""",Informática,2,1490.6,Paula,Sudeste
4366,2025-03-26,Mouse Gamer,Informática,3,1091.62,Pedro,Sudeste
4367,2025-05-26,Webcam Full HD,Periféricos,1,269.95,João,Norte
4368,2025-10-26,Roteador Wi-Fi,Informática,3,563.84,Paula,Nordeste
4369,2025-12-19,"Monitor 24""",Informática,3,1014.02,Pedro,Sul
4370,2025-07-29,Fone de Ouvido,Periféricos,2,497.03,Ana,Centro-Oeste
4371,2025-12-31,Fone de Ouvido,Periféricos,3,473.64,Juliana,Sudeste
4372,2025-05-14,Webcam Full HD,Periféricos,1,1042.37,Ana,Sudeste
4373,2025-03-17,Webcam Full HD,Periféricos,3,1284.59,Maria,Sul
4374,2025-06-24,"Monitor 24""",Informática,3,1364.42,Paula,Centro-Oeste
4375,2025-04-17,"Monitor 24""",Informática,4,1263.3,Paula,Sudeste
4376,2025-08-27,Impressora,Periféricos,4,940.8,Paula,Sudeste
4377,2025-09-10,Mouse Gamer,Informática,3,1071.61,Maria,Centro-Oeste
4378,2025-10-08,Roteador Wi-Fi,Informática,2,316.85,João,Sudeste
4379,2025-08-16,SSD 1TB,Informática,2,1206.78,Fernando,Nordeste
4380,2025-07-03,Roteador Wi-Fi,Informática,3,775.3,Juliana,Sul
4381,2025-08-27,Impressora,Periféricos,2,942.71,Pedro,Sul
4382,2025-05-03,SSD 1TB,Informática,4,286.27,Maria,Sudeste
4383,2025-10-04,Fone de Ouvido,Periféricos,3,1450.02,Juliana,Sudeste
4384,2025-10-15,SSD 1TB,Informática,1,1253.38,Paula,Nordeste
4385,2025-10-09,"Monitor 24""",Informática,2,1215.29,Carlos,Nordeste
4386,2025-01-04,Cadeira Office,Móveis,3,763.87,Carlos,Sul
4387,2025-10-14,Roteador Wi-Fi,Informática,3,764.2,Ana,Sul
4388,2025-11-25,Mesa de Escritório,Móveis,2,225.67,Juliana,Centro-Oeste
4389,2025-05-17,Impressora,Periféricos,2,426.98,Juliana,Sul
4390,2025-09-17,Mouse Gamer,Informática,1,1242.38,Fernando,Nordeste
4391,2025-05-01,Mesa de Escritório,Móveis,4,333.48,Ana,Centro-Oeste
4392,2025-12-20,Mesa de Escritório,Móveis,3,835.35,Pedro,Norte
4393,2025-05-16,Webcam Full HD,Periféricos,4,131.94,Paula,Sudeste
4394,2025-10-23,Roteador Wi-Fi,Informática,1,1404.82,Pedro,Sudeste
4395,2025-08-20,Mouse Gamer,Informática,1,238.48,Maria,Sul
4396,2025-08-27,"Monitor 24""",Informática,4,706.8,Maria,Nordeste
4397,2025-09-16,"Monitor 24""",Informática,2,900.46,Pedro,Norte
4398,2025-02-13,SSD 1TB,Informática,3,267.47,Carlos,Nordeste
4399,2025-03-02,Mesa de Escritório,Móveis,2,1042.9,Pedro,Centro-Oeste
4400,2025-03-01,Impressora,Periféricos,1,516.66,Maria,Nordeste
4401,2025-10-19,Mesa de Escritório,Móveis,4,788.74,Pedro,Nordeste
4402,2025-05-01,Roteador Wi-Fi,Informática,2,558.83,Paula,Sul
4403,2025-11-01,Impressora,Periféricos,3,1137.47,Ana,Sul
4404,2025-04-16,SSD 1TB,Informática,4,1447.79,Paula,Centro-Oeste
4405,2025-06-22,Roteador Wi-Fi,Informática,4,828.83,Carlos,Sudeste
4406,2025-05-15,Impressora,Periféricos,3,936.79,Maria,Sul
4407,2025-11-08,SSD 1TB,Informática,2,1149.35,Ana,Centro-Oeste
4408,2025-09-03,"Monitor 24""",Informática,4,407.98,Pedro,Sul
4409,2025-12-31,Mesa de Escritório,Móveis,2,496.89,João,Norte
4410,2025-10-22,Teclado Mecânico,Informática,3,792.69,Maria,Centro-Oeste
4411,2025-08-22,"Monitor 24""",Informática,4,122.97,Juliana,Sudeste
4412,2025-03-27,SSD 1TB,Informática,1,885.47,Fernando,Sul
4413,2025-10-18,SSD 1TB,Informática,2,114.65,Maria,Nordeste
4414,2025-09-30,Teclado Mecânico,Informática,2,315.19,Fernando,Nordeste
4415,2025-07-16,Mouse Gamer,Informática,3,231.34,Maria,Norte
4416,2025-11-24,Teclado Mecânico,Informática,2,1021.3,Ana,Sudeste
4417,2025-01-10,Impressora,Periféricos,2,945.77,João,Sul
4418,2025-01-14,Teclado Mecânico,Informática,4,110.48,João,Sudeste
4419,2025-05-04,Mouse Gamer,Informática,1,1043.47,Paula,Norte
4420,2025-03-09,Roteador Wi-Fi,Informática,1,801.16,Carlos,Norte
4421,2025-03-05,SSD 1TB,Informática,4,872.88,Juliana,Sudeste
4422,2025-04-14,Webcam Full HD,Periféricos,4,181.02,Maria,Nordeste
4423,2025-06-27,Impressora,Periféricos,2,1400.48,Pedro,Sudeste
4424,2025-01-13,Mesa de Escritório,Móveis,1,1429.73,João,Centro-Oeste
4425,2025-12-05,Mesa de Escritório,Móveis,1,1125.5,Paula,Sudeste
4426,2025-07-13,Cadeira Office,Móveis,2,76.31,Carlos,Norte
4427,2025-11-15,Fone de Ouvido,Periféricos,2,457.66,Pedro,Centro-Oeste
4428,2025-11-30,Mesa de Escritório,Móveis,3,1419.84,Ana,Nordeste
4429,2025-03-20,Mouse Gamer,Informática,2,1152.94,João,Centro-Oeste
4430,2025-05-13,Webcam Full HD,Periféricos,1,67.26,Maria,Nordeste
4431,2025-03-31,"Monitor 24""",Informática,2,954.69,Maria,Norte
4432,2025-04-21,Mouse Gamer,Informática,3,129.75,Juliana,Norte
4433,2025-01-25,SSD 1TB,Informática,4,701.85,Maria,Nordeste
4434,2025-02-23,"Monitor 24""",Informática,2,337.57,Paula,Nordeste
4435,2025-05-22,Teclado Mecânico,Informática,1,1058.46,Juliana,Centro-Oeste
4436,2025-12-30,Mouse Gamer,Informática,1,682.94,Ana,Sudeste
4437,2025-03-21,Fone de Ouvido,Periféricos,4,185.12,Paula,Sudeste
4438,2025-12-24,Teclado Mecânico,Informática,2,1360.89,Fernando,Centro-Oeste
4439,2025-07-06,Mouse Gamer,Informática,3,1007.54,Carlos,Nordeste
4440,2025-12-15,Mouse Gamer,Informática,1,196.56,Fernando,Nordeste
4441,2025-11-03,Roteador Wi-Fi,Informática,2,539.19,Maria,Norte
4442,2025-04-19,Teclado Mecânico,Informática,2,844.44,Maria,Centro-Oeste
4443,2025-12-28,Mouse Gamer,Informática,4,121.0,Fernando,Sudeste
4444,2025-11-15,Webcam Full HD,Periféricos,1,707.16,Paula,Centro-Oeste
4445,2025-07-22,Webcam Full HD,Periféricos,3,1162.3,Juliana,Sudeste
4446,2025-07-06,Roteador Wi-Fi,Informática,3,739.59,Fernando,Sudeste
4447,2025-07-12,SSD 1TB,Informática,1,225.65,João,Sul
4448,2025-10-01,Cadeira Office,Móveis,2,1285.75,Maria,Sul
4449,2025-03-03,Mesa de Escritório,Móveis,4,352.68,Paula,Sudeste
4450,2025-06-12,Webcam Full HD,Periféricos,4,282.47,Ana,Nordeste
4451,2025-03-31,Mouse Gamer,Informática,1,453.01,Paula,Sudeste
4452,2025-03-21,Mesa de Escritório,Móveis,4,264.43,Fernando,Sul
4453,2025-03-17,Cadeira Office,Móveis,1,593.83,Pedro,Sul
4454,2025-11-07,Fone de Ouvido,Periféricos,3,950.74,Fernando,Sul
4455,2025-03-05,Teclado Mecânico,Informática,3,834.72,Fernando,Nordeste
4456,2025-03-09,Cadeira Office,Móveis,3,1373.59,Paula,Centro-Oeste
4457,2025-07-13,Roteador Wi-Fi,Informática,2,684.32,Ana,Centro-Oeste
4458,2025-12-28,Teclado Mecânico,Informática,3,390.43,Fernando,Sul
4459,2025-05-02,Fone de Ouvido,Periféricos,1,440.95,Ana,Centro-Oeste
4460,2025-06-15,Roteador Wi-Fi,Informática,2,596.28,Pedro,Nordeste
4461,2025-07-29,"Monitor 24""",Informática,2,1492.67,Carlos,Norte
4462,2025-05-31,Cadeira Office,Móveis,4,1060.59,João,Centro-Oeste
4463,2025-04-14,Mesa de Escritório,Móveis,4,1454.98,Ana,Norte
4464,2025-11-03,Teclado Mecânico,Informática,4,1455.59,Ana,Nordeste
4465,2025-09-22,Webcam Full HD,Periféricos,1,196.79,Carlos,Centro-Oeste
4466,2025-03-30,Impressora,Periféricos,4,631.12,Ana,Sul
4467,2025-09-23,Teclado Mecânico,Informática,4,495.85,Paula,Norte
4468,2025-10-18,"Monitor 24""",Informática,1,97.11,Carlos,Sul
4469,2025-10-03,SSD 1TB,Informática,1,1287.87,Pedro,Nordeste
4470,2025-04-10,Fone de Ouvido,Periféricos,1,834.08,João,Sudeste
4471,2025-12-11,SSD 1TB,Informática,4,1096.15,Pedro,Nordeste
4472,2025-07-14,Cadeira Office,Móveis,2,336.57,Ana,Centro-Oeste
4473,2025-07-08,Webcam Full HD,Periféricos,1,544.28,Fernando,Sul
4474,2025-01-11,"Monitor 24""",Informática,4,632.94,Paula,Sudeste
4475,2025-07-16,Roteador Wi-Fi,Informática,3,1334.93,Ana,Nordeste
4476,2025-09-28,Teclado Mecânico,Informática,4,1061.94,João,Centro-Oeste
4477,2025-08-21,Impressora,Periféricos,3,341.58,Juliana,Norte
4478,2025-12-16,Teclado Mecânico,Informática,1,143.54,Juliana,Nordeste
4479,2025-01-07,Mouse Gamer,Informática,3,916.28,Juliana,Sudeste
4480,2025-06-23,Mesa de Escritório,Móveis,2,232.41,Juliana,Sul
4481,2025-07-24,Mesa de Escritório,Móveis,1,625.47,Ana,Norte
4482,2025-06-11,Impressora,Periféricos,3,625.79,Paula,Norte
4483,2025-05-18,Impressora,Periféricos,3,706.05,João,Sul
4484,2025-12-11,Mesa de Escritório,Móveis,2,933.75,Ana,Centro-Oeste
4485,2025-05-26,Teclado Mecânico,Informática,4,548.0,Paula,Sul
4486,2025-03-01,Mouse Gamer,Informática,2,68.81,Juliana,Sudeste
4487,2025-08-21,Impressora,Periféricos,2,285.29,Fernando,Sul
4488,2025-11-24,"Monitor 24""",Informática,4,1008.69,Maria,Sul
4489,2025-10-22,Fone de Ouvido,Periféricos,3,1376.07,Carlos,Centro-Oeste
4490,2025-10-27,Mouse Gamer,Informática,1,854.95,Fernando,Sul
4491,2025-03-04,Mesa de Escritório,Móveis,4,106.49,Paula,Sul
4492,2025-07-01,Webcam Full HD,Periféricos,3,521.89,Ana,Sudeste
4493,2025-03-01,SSD 1TB,Informática,1,283.73,Ana,Norte
4494,2025-04-09,Cadeira Office,Móveis,2,114.08,Paula,Sudeste
4495,2025-03-16,Mouse Gamer,Informática,3,281.64,Fernando,Norte
4496,2025-12-12,Mouse Gamer,Informática,4,1035.07,Pedro,Nordeste
4497,2025-08-27,Mouse Gamer,Informática,1,1280.98,Ana,Sudeste
4498,2025-04-02,Fone de Ouvido,Periféricos,2,1105.31,Paula,Sul
4499,2025-08-17,Roteador Wi-Fi,Informática,1,388.0,Fernando,Norte
4500,2025-07-19,Mesa de Escritório,Móveis,4,1386.48,Carlos,Centro-Oeste
4501,2025-11-01,Mouse Gamer,Informática,4,1332.41,Maria,Centro-Oeste
4502,2025-08-26,Webcam Full HD,Periféricos,3,89.32,Juliana,Centro-Oeste
4503,2025-02-09,Teclado Mecânico,Informática,4,194.79,Carlos,Sudeste
4504,2025-04-18,Mouse Gamer,Informática,1,477.2,Carlos,Centro-Oeste
4505,2025-06-03,"Monitor 24""",Informática,2,107.84,Fernando,Sul
4506,2025-03-13,SSD 1TB,Informática,3,882.18,Fernando,Norte
4507,2025-07-31,Mouse Gamer,Informática,1,820.66,Juliana,Norte
4508,2025-03-23,Mesa de Escritório,Móveis,1,112.71,Fernando,Sudeste
4509,2025-07-20,Mouse Gamer,Informática,1,602.28,Pedro,Sul
4510,2025-07-22,Impressora,Periféricos,3,1258.28,Juliana,Sul
4511,2025-11-28,Impressora,Periféricos,3,1302.79,Ana,Sul
4512,2025-02-02,Mouse Gamer,Informática,3,296.33,João,Nordeste
4513,2025-10-03,Fone de Ouvido,Periféricos,3,636.87,Ana,Nordeste
4514,2025-11-21,"Monitor 24""",Informática,1,544.38,Ana,Sul
4515,2025-06-24,Impressora,Periféricos,4,666.79,João,Norte
4516,2025-03-20,Webcam Full HD,Periféricos,4,1087.09,João,Sudeste
4517,2025-09-16,SSD 1TB,Informática,3,413.08,Juliana,Centro-Oeste
4518,2025-05-31,Webcam Full HD,Periféricos,1,631.2,Pedro,Nordeste
4519,2025-08-24,Mesa de Escritório,Móveis,3,85.66,João,Nordeste
4520,2025-06-14,SSD 1TB,Informática,1,1277.0,Juliana,Sudeste
4521,2025-09-03,"Monitor 24""",Informática,4,1155.06,Juliana,Sudeste
4522,2025-01-31,"Monitor 24""",Informática,2,185.78,Paula,Centro-Oeste
4523,2025-09-17,"Monitor 24""",Informática,2,911.57,Carlos,Nordeste
4524,2025-07-24,Mouse Gamer,Informática,2,661.2,Ana,Centro-Oeste
4525,2025-11-11,Mesa de Escritório,Móveis,2,1460.45,Paula,Sudeste
4526,2025-08-25,Roteador Wi-Fi,Informática,4,1155.78,Paula,Sudeste
4527,2025-11-04,Mesa de Escritório,Móveis,2,927.17,João,Norte
4528,2025-12-25,Fone de Ouvido,Periféricos,2,953.74,Maria,Nordeste
4529,2025-03-22,Mouse Gamer,Informática,1,769.41,Maria,Sul
4530,2025-11-24,Teclado Mecânico,Informática,4,626.99,Pedro,Norte
4531,2025-06-24,Mesa de Escritório,Móveis,1,1442.02,Ana,Centro-Oeste
4532,2025-11-27,Impressora,Periféricos,4,1344.54,Juliana,Sudeste
4533,2025-11-18,Fone de Ouvido,Periféricos,3,1310.74,Paula,Sul
4534,2025-11-30,Impressora,Periféricos,1,1010.03,Maria,Sudeste
4535,2025-02-23,Mouse Gamer,Informática,3,498.03,Paula,Norte
4536,2025-01-03,Impressora,Periféricos,3,381.25,Maria,Norte
4537,2025-12-08,SSD 1TB,Informática,4,582.36,Maria,Sul
4538,2025-12-05,Mouse Gamer,Informática,2,296.91,Carlos,Norte
4539,2025-06-16,Impressora,Periféricos,2,797.58,Carlos,Nordeste
4540,2025-04-12,Fone de Ouvido,Periféricos,4,100.41,Paula,Nordeste
4541,2025-09-20,Teclado Mecânico,Informática,2,606.18,Paula,Norte
4542,2025-10-30,Teclado Mecânico,Informática,1,119.14,Maria,Sudeste
4543,2025-12-17,Fone de Ouvido,Periféricos,3,953.74,Fernando,Nordeste
4544,2025-08-16,Mouse Gamer,Informática,1,772.32,João,Centro-Oeste
4545,2025-10-19,Roteador Wi-Fi,Informática,4,1315.73,Juliana,Sul
4546,2025-11-02,Mesa de Escritório,Móveis,2,590.5,João,Nordeste
4547,2025-03-04,Mesa de Escritório,Móveis,4,219.62,Fernando,Sudeste
4548,2025-04-30,Fone de Ouvido,Periféricos,2,1111.68,Ana,Sul
4549,2025-12-15,Teclado Mecânico,Informática,2,519.5,Juliana,Norte
4550,2025-02-10,Mouse Gamer,Informática,2,659.92,Paula,Centro-Oeste
4551,2025-07-29,SSD 1TB,Informática,4,376.66,Paula,Norte
4552,2025-08-26,Impressora,Periféricos,2,310.6,Carlos,Norte
4553,2025-05-12,Roteador Wi-Fi,Informática,2,1235.67,Paula,Sudeste
4554,2025-09-16,Fone de Ouvido,Periféricos,1,1000.21,Fernando,Sudeste
4555,2025-08-02,Mouse Gamer,Informática,1,1468.98,Paula,Sul
4556,2025-03-12,Webcam Full HD,Periféricos,4,605.74,João,Centro-Oeste
4557,2025-10-26,Webcam Full HD,Periféricos,3,1363.7,Juliana,Centro-Oeste
4558,2025-04-15,Webcam Full HD,Periféricos,1,1330.95,Juliana,Nordeste
4559,2025-12-12,"Monitor 24""",Informática,1,314.22,Paula,Sudeste
4560,2025-07-26,Impressora,Periféricos,2,1473.76,Paula,Nordeste
4561,2025-07-15,Mouse Gamer,Informática,3,1105.28,Pedro,Norte
4562,2025-11-25,Roteador Wi-Fi,Informática,1,1042.57,Maria,Sul
4563,2025-04-13,Cadeira Office,Móveis,4,221.38,Fernando,Sudeste
4564,2025-08-09,Mesa de Escritório,Móveis,4,1145.8,Pedro,Sudeste
4565,2025-02-21,Webcam Full HD,Periféricos,4,793.17,João,Sudeste
4566,2025-10-15,Fone de Ouvido,Periféricos,4,419.0,Pedro,Norte
4567,2025-01-05,"Monitor 24""",Informática,2,1402.67,Carlos,Norte
4568,2025-05-11,Impressora,Periféricos,3,729.37,Pedro,Norte
4569,2025-07-15,Mesa de Escritório,Móveis,1,645.6,Fernando,Sudeste
4570,2025-05-04,Teclado Mecânico,Informática,4,317.12,Fernando,Norte
4571,2025-03-13,Fone de Ouvido,Periféricos,4,502.88,Juliana,Sudeste
4572,2025-01-12,Fone de Ouvido,Periféricos,1,1089.56,João,Nordeste
4573,2025-09-10,Roteador Wi-Fi,Informática,2,1055.84,Paula,Centro-Oeste
4574,2025-04-10,Mouse Gamer,Informática,4,707.54,Pedro,Sul
4575,2025-09-20,Impressora,Periféricos,4,265.81,Juliana,Norte
4576,2025-07-25,SSD 1TB,Informática,3,1195.92,João,Centro-Oeste
4577,2025-02-09,Impressora,Periféricos,3,721.21,Fernando,Norte
4578,2025-09-21,Fone de Ouvido,Periféricos,3,1101.3,Paula,Norte
4579,2025-01-02,Fone de Ouvido,Periféricos,3,1231.72,Maria,Norte
4580,2025-12-25,Teclado Mecânico,Informática,1,96.73,Carlos,Sudeste
4581,2025-03-20,Teclado Mecânico,Informática,2,722.94,Juliana,Norte
4582,2025-08-04,Fone de Ouvido,Periféricos,3,750.63,Carlos,Norte
4583,2025-03-01,Mouse Gamer,Informática,1,67.1,Paula,Nordeste
4584,2025-11-30,Fone de Ouvido,Periféricos,1,378.08,João,Centro-Oeste
4585,2025-05-03,Teclado Mecânico,Informática,3,486.22,Fernando,Centro-Oeste
4586,2025-05-18,Roteador Wi-Fi,Informática,3,492.2,Paula,Sul
4587,2025-11-14,Fone de Ouvido,Periféricos,1,999.61,Juliana,Norte
4588,2025-01-06,Mouse Gamer,Informática,1,642.76,Carlos,Sudeste
4589,2025-01-27,SSD 1TB,Informática,1,776.08,Fernando,Norte
4590,2025-08-06,Roteador Wi-Fi,Informática,4,422.8,Fernando,Sudeste
4591,2025-01-23,Fone de Ouvido,Periféricos,1,268.91,Paula,Sudeste
4592,2025-01-01,Roteador Wi-Fi,Informática,1,259.24,Pedro,Norte
4593,2025-11-20,"Monitor 24""",Informática,4,193.65,João,Norte
4594,2025-07-15,Impressora,Periféricos,2,1254.18,Pedro,Norte
4595,2025-08-08,Mesa de Escritório,Móveis,1,1287.12,Ana,Centro-Oeste
4596,2025-09-08,Webcam Full HD,Periféricos,4,527.51,Carlos,Nordeste
4597,2025-11-04,Teclado Mecânico,Informática,3,1373.08,Ana,Sul
4598,2025-10-31,Mouse Gamer,Informática,1,599.34,Fernando,Nordeste
4599,2025-12-12,Cadeira Office,Móveis,3,123.34,Carlos,Sudeste
4600,2025-05-06,Roteador Wi-Fi,Informática,3,158.06,Ana,Centro-Oeste
4601,2025-10-19,"Monitor 24""",Informática,2,1470.36,Ana,Sudeste
4602,2025-04-28,SSD 1TB,Informática,4,1327.9,Paula,Centro-Oeste
4603,2025-04-22,Fone de Ouvido,Periféricos,2,854.43,Paula,Norte
4604,2025-09-28,Webcam Full HD,Periféricos,3,1142.73,Pedro,Sudeste
4605,2025-07-11,Fone de Ouvido,Periféricos,3,463.72,Fernando,Norte
4606,2025-09-26,Mesa de Escritório,Móveis,4,1092.45,João,Centro-Oeste
4607,2025-06-06,SSD 1TB,Informática,4,1141.86,Maria,Nordeste
4608,2025-11-30,Impressora,Periféricos,4,790.73,Carlos,Sudeste
4609,2025-10-22,Impressora,Periféricos,3,544.28,Maria,Centro-Oeste
4610,2025-02-13,"Monitor 24""",Informática,4,1038.78,João,Nordeste
4611,2025-07-23,Fone de Ouvido,Periféricos,2,466.92,Juliana,Norte
4612,2025-08-14,Teclado Mecânico,Informática,1,700.84,Juliana,Norte
4613,2025-01-31,Cadeira Office,Móveis,3,1144.93,Carlos,Sul
4614,2025-03-20,"Monitor 24""",Informática,1,1420.07,Juliana,Norte
4615,2025-11-13,Impressora,Periféricos,4,900.25,Paula,Sudeste
4616,2025-01-28,"Monitor 24""",Informática,4,292.32,Pedro,Norte
4617,2025-09-25,Fone de Ouvido,Periféricos,2,352.66,João,Centro-Oeste
4618,2025-05-26,SSD 1TB,Informática,2,1126.7,Ana,Sul
4619,2025-02-15,"Monitor 24""",Informática,4,1085.55,Juliana,Sul
4620,2025-01-02,Teclado Mecânico,Informática,3,1134.64,Maria,Norte
4621,2025-06-21,Fone de Ouvido,Periféricos,3,255.95,Paula,Sul
4622,2025-10-31,Mesa de Escritório,Móveis,4,1108.81,Carlos,Nordeste
4623,2025-02-15,Impressora,Periféricos,4,1063.9,João,Sul
4624,2025-11-08,Cadeira Office,Móveis,2,871.25,Ana,Centro-Oeste
4625,2025-10-17,"Monitor 24""",Informática,3,1220.73,Fernando,Norte
4626,2025-07-19,Impressora,Periféricos,1,1040.35,Juliana,Nordeste
4627,2025-05-28,Teclado Mecânico,Informática,3,1319.32,Fernando,Sul
4628,2025-01-12,Teclado Mecânico,Informática,4,707.17,Ana,Sudeste
4629,2025-06-20,Webcam Full HD,Periféricos,3,1497.07,Carlos,Sudeste
4630,2025-06-05,Mouse Gamer,Informática,1,583.21,Paula,Sudeste
4631,2025-11-02,Mouse Gamer,Informática,1,480.4,Paula,Norte
4632,2025-05-06,Teclado Mecânico,Informática,4,117.52,Paula,Sul
4633,2025-12-31,Webcam Full HD,Periféricos,4,319.26,Maria,Norte
4634,2025-11-13,Impressora,Periféricos,4,570.9,Ana,Sudeste
4635,2025-09-26,SSD 1TB,Informática,3,1373.63,João,Sudeste
4636,2025-07-17,Fone de Ouvido,Periféricos,1,551.22,Paula,Centro-Oeste
4637,2025-02-26,"Monitor 24""",Informática,1,337.65,Maria,Nordeste
4638,2025-07-06,Roteador Wi-Fi,Informática,2,516.23,Fernando,Sudeste
4639,2025-03-02,Impressora,Periféricos,2,1154.36,Carlos,Norte
4640,2025-03-18,Impressora,Periféricos,1,709.82,Paula,Norte
4641,2025-04-13,Roteador Wi-Fi,Informática,2,876.22,Carlos,Sul
4642,2025-07-06,Fone de Ouvido,Periféricos,3,271.65,Pedro,Centro-Oeste
4643,2025-11-26,Fone de Ouvido,Periféricos,1,776.56,Pedro,Centro-Oeste
4644,2025-02-22,Teclado Mecânico,Informática,2,1279.11,Fernando,Centro-Oeste
4645,2025-12-20,Roteador Wi-Fi,Informática,4,590.03,Ana,Nordeste
4646,2025-09-25,SSD 1TB,Informática,4,1393.76,Ana,Norte
4647,2025-09-07,Roteador Wi-Fi,Informática,3,663.41,Maria,Sul
4648,2025-04-29,Teclado Mecânico,Informática,2,629.92,Ana,Nordeste
4649,2025-01-12,Teclado Mecânico,Informática,1,946.22,Paula,Sul
4650,2025-10-03,Mouse Gamer,Informática,3,223.23,Paula,Sudeste
4651,2025-02-01,Cadeira Office,Móveis,1,1353.03,Maria,Nordeste
4652,2025-03-09,Teclado Mecânico,Informática,2,315.13,Fernando,Sul
4653,2025-10-30,Webcam Full HD,Periféricos,2,952.02,Juliana,Nordeste
4654,2025-07-07,Mouse Gamer,Informática,2,1381.01,Carlos,Norte
4655,2025-05-12,Mouse Gamer,Informática,3,1397.09,Fernando,Norte
4656,2025-03-19,Webcam Full HD,Periféricos,3,532.97,Fernando,Sul
4657,2025-12-19,Impressora,Periféricos,1,900.71,Maria,Norte
4658,2025-05-29,Cadeira Office,Móveis,4,766.18,Ana,Sul
